text,kind_effect,task,object,physical_effect,id
"O/a ""Diluir"" é um/uma Aplicação, que no/na Campo causa Lente.",Aplicação,Diluir,Campo,Lente,3693cd62-0275-4e12-8213-91a7ea6d1051
"O/a ""Dobrar"" é um/uma Aplicação, que no/na Campo causa Lente.",Aplicação,Dobrar,Campo,Lente,92ac0199-6879-4b7e-8210-3f9e7b11b4bb
"O/a ""Evaporar"" é um/uma Aplicação, que no/na Líquido causa Lente.",Aplicação,Evaporar,Líquido,Lente,b949c24b-2602-448f-b831-d5f2394edd8e
"O/a ""Evaporar"" é um/uma Aplicação, que no/na Sólido causa Lente.",Aplicação,Evaporar,Sólido,Lente,949ae7ff-02a0-4b10-9418-a2cee397ede1
"O/a ""Expandir"" é um/uma Aplicação, que no/na Campo causa Lente.",Aplicação,Expandir,Campo,Lente,df734aa1-cad9-4773-8b61-89917a6827c9
"O/a ""Girar"" é um/uma Aplicação, que no/na Campo causa Lente.",Aplicação,Girar,Campo,Lente,198bccda-6700-4236-8650-a540fea9dc62
"O/a ""Juntar"" é um/uma Aplicação, que no/na Campo causa Lente.",Aplicação,Juntar,Campo,Lente,19f0b094-0963-4aff-b00a-5be411e081e1
"O/a ""Limpar"" é um/uma Aplicação, que no/na Campo causa Lente.",Aplicação,Limpar,Campo,Lente,903dce7f-aba6-49c8-97fd-00920b9ffb4b
"O/a ""Mudar de fase"" é um/uma Aplicação, que no/na Sólido dividido causa Lente.",Aplicação,Mudar de fase,Sólido dividido,Lente,baeeec71-5a89-4f74-a938-f5d064a19246
"O/a ""Orientar"" é um/uma Aplicação, que no/na Campo causa Lente.",Aplicação,Orientar,Campo,Lente,ac285804-a118-44ff-b470-6f1bc394de91
"O/a ""Separar"" é um/uma Aplicação, que no/na Campo causa Lente.",Aplicação,Separar,Campo,Lente,9cfb78c9-13bd-4969-84f0-a066e1a4ddf7
"O/a ""Apertar"" é um/uma Aplicação, que no/na Campo causa Lente acústica.",Aplicação,Apertar,Campo,Lente acústica,0e2ade9b-cbba-4402-a497-4f3eeecf4c5e
"O/a ""Comprimir"" é um/uma Aplicação, que no/na Campo causa Lente acústica.",Aplicação,Comprimir,Campo,Lente acústica,25ecf495-a698-4869-9365-1ef8349d76fe
"O/a ""Condensar"" é um/uma Aplicação, que no/na Campo causa Lente acústica.",Aplicação,Condensar,Campo,Lente acústica,e0ddaaa0-9ccc-446f-a727-5ac30cf59909
"O/a ""Dobrar"" é um/uma Aplicação, que no/na Campo causa Lente acústica.",Aplicação,Dobrar,Campo,Lente acústica,11da913b-38f1-4678-a097-c8ab572448d6
"O/a ""Expandir"" é um/uma Aplicação, que no/na Campo causa Lente acústica.",Aplicação,Expandir,Campo,Lente acústica,310a75f1-867a-4ba2-a729-4dc66f5820b0
"O/a ""Girar"" é um/uma Aplicação, que no/na Campo causa Lente acústica.",Aplicação,Girar,Campo,Lente acústica,47b821d6-6421-4005-95a1-e5fd4701b5aa
"O/a ""Apertar"" é um/uma Aplicação, que no/na Campo causa Lente de Fresnel.",Aplicação,Apertar,Campo,Lente de Fresnel,33a50d09-fab4-4adb-883c-1d32b175f0f1
"O/a ""Aquecer"" é um/uma Aplicação, que no/na Gás causa Lente de Fresnel.",Aplicação,Aquecer,Gás,Lente de Fresnel,b0befd6a-73e1-49d0-a1ef-aae2a870656e
"O/a ""Aquecer"" é um/uma Aplicação, que no/na Líquido causa Lente de Fresnel.",Aplicação,Aquecer,Líquido,Lente de Fresnel,d974d99a-b855-445c-9f4e-949a2cdb62ea
"O/a ""Aquecer"" é um/uma Aplicação, que no/na Sólido causa Lente de Fresnel.",Aplicação,Aquecer,Sólido,Lente de Fresnel,6c5e7d3e-1262-40e6-b33c-05d3be06898d
"O/a ""Aquecer"" é um/uma Aplicação, que no/na Sólido dividido causa Lente de Fresnel.",Aplicação,Aquecer,Sólido dividido,Lente de Fresnel,5dce23bc-4080-43b2-bf98-8019adc7449d
"O/a ""Comprimir"" é um/uma Aplicação, que no/na Campo causa Lente de Fresnel.",Aplicação,Comprimir,Campo,Lente de Fresnel,62b13a69-0f3c-4a42-a505-7c2374b4dffa
"O/a ""Concentrar"" é um/uma Aplicação, que no/na Campo causa Lente de Fresnel.",Aplicação,Concentrar,Campo,Lente de Fresnel,a6b2175d-c76c-4d80-bcc5-2ccc55790774
"O/a ""Derreter"" é um/uma Aplicação, que no/na Sólido causa Lente de Fresnel.",Aplicação,Derreter,Sólido,Lente de Fresnel,9e715edb-1927-4cbc-8fcd-1c974b193033
"O/a ""Derreter"" é um/uma Aplicação, que no/na Sólido dividido causa Lente de Fresnel.",Aplicação,Derreter,Sólido dividido,Lente de Fresnel,ba3dd208-6497-4e9e-9d99-ba7541ec268f
"O/a ""Detectar"" é um/uma Aplicação, que no/na Campo causa Lente de Fresnel.",Aplicação,Detectar,Campo,Lente de Fresnel,f2b54732-356c-4408-9653-77258fb6ce23
"O/a ""Diluir"" é um/uma Aplicação, que no/na Campo causa Lente de Fresnel.",Aplicação,Diluir,Campo,Lente de Fresnel,9031d8f6-8f34-4fd2-a198-34b90221a32e
"O/a ""Dobrar"" é um/uma Aplicação, que no/na Campo causa Lente de Fresnel.",Aplicação,Dobrar,Campo,Lente de Fresnel,2d56a787-5279-4966-8826-d2ca4d14ffc6
"O/a ""Evaporar"" é um/uma Aplicação, que no/na Líquido causa Lente de Fresnel.",Aplicação,Evaporar,Líquido,Lente de Fresnel,cae0ff9f-b7d8-43c4-96a4-4fcb44e710f5
"O/a ""Evaporar"" é um/uma Aplicação, que no/na Sólido causa Lente de Fresnel.",Aplicação,Evaporar,Sólido,Lente de Fresnel,ac795cb3-7664-4a76-b8f5-16a257e366e2
"O/a ""Evaporar"" é um/uma Aplicação, que no/na Sólido dividido causa Lente de Fresnel.",Aplicação,Evaporar,Sólido dividido,Lente de Fresnel,ca584b51-6eb0-42a2-993b-f09c33f6896a
"O/a ""Expandir"" é um/uma Aplicação, que no/na Campo causa Lente de Fresnel.",Aplicação,Expandir,Campo,Lente de Fresnel,ce3af305-9a8b-41f9-bf78-7a05ab546853
"O/a ""Girar"" é um/uma Aplicação, que no/na Campo causa Lente de Fresnel.",Aplicação,Girar,Campo,Lente de Fresnel,e58b3c95-00cc-4b71-911c-db49385cd5d3
"O/a ""Orientar"" é um/uma Aplicação, que no/na Campo causa Lente de Fresnel.",Aplicação,Orientar,Campo,Lente de Fresnel,bd586a3e-87b0-4bf1-a9f1-b234b5bf0f0f
"O/a ""Remover"" é um/uma Aplicação, que no/na Líquido causa Lente de Fresnel.",Aplicação,Remover,Líquido,Lente de Fresnel,2104eae1-8598-477a-9bb2-a0f1e3ec070f
"O/a ""Secar"" é um/uma Aplicação, que no/na Sólido causa Lente de Fresnel.",Aplicação,Secar,Sólido,Lente de Fresnel,3cd1f668-6fae-496e-894a-838e83f9f70a
"O/a ""Secar"" é um/uma Aplicação, que no/na Sólido dividido causa Lente de Fresnel.",Aplicação,Secar,Sólido dividido,Lente de Fresnel,4b7249b2-d671-4df3-8efd-5d80d9ec8f58
"O/a ""Separar"" é um/uma Aplicação, que no/na Campo causa Lente de Fresnel.",Aplicação,Separar,Campo,Lente de Fresnel,7a015839-f936-4758-bec2-426f30ca01d1
"O/a ""Comprimir"" é um/uma Aplicação, que no/na Campo causa Lente eletrostática.",Aplicação,Comprimir,Campo,Lente eletrostática,2d653c9d-faa2-4ffc-ad9d-aa94abf773f6
"O/a ""Concentrar"" é um/uma Aplicação, que no/na Campo causa Lente eletrostática.",Aplicação,Concentrar,Campo,Lente eletrostática,56f15076-5c9b-4025-bf03-771b29921ce9
"O/a ""Dobrar"" é um/uma Aplicação, que no/na Campo causa Lente eletrostática.",Aplicação,Dobrar,Campo,Lente eletrostática,bf46af8e-db30-4b61-931e-669c338c64ee
"O/a ""Expandir"" é um/uma Aplicação, que no/na Campo causa Lente eletrostática.",Aplicação,Expandir,Campo,Lente eletrostática,7f0afc6a-0c52-4bc8-aa9d-25b6815c94da
"O/a ""Limpar"" é um/uma Aplicação, que no/na Campo causa Lente eletrostática.",Aplicação,Limpar,Campo,Lente eletrostática,606efe23-3b5d-4a99-a1e6-01037f32994a
"O/a ""Aquecer"" é um/uma Aplicação, que no/na Sólido dividido causa Lente explosiva.",Aplicação,Aquecer,Sólido dividido,Lente explosiva,1bf63e69-cdca-4a6d-a32e-11185361f303
"O/a ""Comprimir"" é um/uma Aplicação, que no/na Gás causa Lente explosiva.",Aplicação,Comprimir,Gás,Lente explosiva,62298bf4-409f-4236-9b1c-f538fd2d9fd9
"O/a ""Comprimir"" é um/uma Aplicação, que no/na Líquido causa Lente explosiva.",Aplicação,Comprimir,Líquido,Lente explosiva,3f3d5d8c-ec57-4472-a2bc-f01067fa1d68
"O/a ""Comprimir"" é um/uma Aplicação, que no/na Sólido causa Lente explosiva.",Aplicação,Comprimir,Sólido,Lente explosiva,dc867a6d-663a-4207-a49e-99fcab97ca6a
"O/a ""Comprimir"" é um/uma Aplicação, que no/na Sólido dividido causa Lente explosiva.",Aplicação,Comprimir,Sólido dividido,Lente explosiva,c289d4c5-d41b-4300-8984-252b4adfc5df
"O/a ""Derreter"" é um/uma Aplicação, que no/na Sólido dividido causa Lente explosiva.",Aplicação,Derreter,Sólido dividido,Lente explosiva,56605cbe-4843-440b-9c98-3c02aa578873
"O/a ""Desmembrar"" é um/uma Aplicação, que no/na Sólido dividido causa Lente explosiva.",Aplicação,Desmembrar,Sólido dividido,Lente explosiva,f9fced21-7d59-4af1-9fa8-a1e1c8136c0d
"O/a ""Destruir"" é um/uma Aplicação, que no/na Sólido causa Lente explosiva.",Aplicação,Destruir,Sólido,Lente explosiva,9b383267-d7aa-4b91-ab16-1b190f3e6b87
"O/a ""Destruir"" é um/uma Aplicação, que no/na Sólido dividido causa Lente explosiva.",Aplicação,Destruir,Sólido dividido,Lente explosiva,5eaacfdb-bc8f-4733-aca4-16437ea2efa4
"O/a ""Dobrar"" é um/uma Aplicação, que no/na Gás causa Lente explosiva.",Aplicação,Dobrar,Gás,Lente explosiva,15884b64-7dd0-4797-ac93-7a42cba6903a
"O/a ""Evaporar"" é um/uma Aplicação, que no/na Sólido dividido causa Lente explosiva.",Aplicação,Evaporar,Sólido dividido,Lente explosiva,2a7005fd-74ed-4373-b3c0-443e923fe1e1
"O/a ""Expandir"" é um/uma Aplicação, que no/na Campo causa Lente explosiva.",Aplicação,Expandir,Campo,Lente explosiva,c8d7afe0-d319-4894-8921-4edd07432620
"O/a ""Expandir"" é um/uma Aplicação, que no/na Gás causa Lente explosiva.",Aplicação,Expandir,Gás,Lente explosiva,0d51278b-4f5c-49b5-ab3d-e4e2d590effc
"O/a ""Expandir"" é um/uma Aplicação, que no/na Líquido causa Lente explosiva.",Aplicação,Expandir,Líquido,Lente explosiva,25d48f1b-b0ad-405c-a344-78bbffeff287
"O/a ""Expandir"" é um/uma Aplicação, que no/na Sólido causa Lente explosiva.",Aplicação,Expandir,Sólido,Lente explosiva,b42f61a7-3d06-4c6c-a4ad-c29308bd82ce
"O/a ""Mover"" é um/uma Aplicação, que no/na Sólido dividido causa Lente explosiva.",Aplicação,Mover,Sólido dividido,Lente explosiva,ee2eac2d-5d9c-4d98-9acc-79f451a6cff0
"O/a ""Mudar de fase"" é um/uma Aplicação, que no/na Sólido dividido causa Lente explosiva.",Aplicação,Mudar de fase,Sólido dividido,Lente explosiva,8579b401-8178-410c-96e0-2c83b66b7205
"O/a ""Produzir"" é um/uma Aplicação, que no/na Gás causa Lente explosiva.",Aplicação,Produzir,Gás,Lente explosiva,cad898c6-6bb4-455d-95c9-a4e08633a6cd
"O/a ""Produzir"" é um/uma Aplicação, que no/na Sólido dividido causa Lente explosiva.",Aplicação,Produzir,Sólido dividido,Lente explosiva,c51da4fb-13f0-4c4f-96f7-497d7ebb1601
"O/a ""Remover"" é um/uma Aplicação, que no/na Sólido dividido causa Lente explosiva.",Aplicação,Remover,Sólido dividido,Lente explosiva,c40440f8-9997-4821-9734-f2304cfb5e81
"O/a ""Separar"" é um/uma Aplicação, que no/na Sólido dividido causa Lente explosiva.",Aplicação,Separar,Sólido dividido,Lente explosiva,49f373b4-7dc4-4cb4-b656-cd2a439af84b
"O/a ""Comprimir"" é um/uma Efeito, que no/na Campo causa Lente gravitacional.",Efeito,Comprimir,Campo,Lente gravitacional,9158426f-6592-4e74-8134-38983ae269d2
"O/a ""Concentrar"" é um/uma Efeito, que no/na Campo causa Lente gravitacional.",Efeito,Concentrar,Campo,Lente gravitacional,9f919d50-3e79-496d-9e52-043749481a5b
"O/a ""Dobrar"" é um/uma Efeito, que no/na Campo causa Lente gravitacional.",Efeito,Dobrar,Campo,Lente gravitacional,fc78db30-1b74-45fe-a35e-4a3ab5b77ccb
"O/a ""Expandir"" é um/uma Efeito, que no/na Campo causa Lente gravitacional.",Efeito,Expandir,Campo,Lente gravitacional,c71dd660-0e01-4a95-95a5-5cd548d77196
"O/a ""Mover"" é um/uma Efeito, que no/na Campo causa Lente gravitacional.",Efeito,Mover,Campo,Lente gravitacional,685a989a-9cc5-4bf8-91f5-5cbdb83f86c8
"O/a ""Acumular"" é um/uma Aplicação, que no/na Sólido causa Levitação acústica.",Aplicação,Acumular,Sólido,Levitação acústica,2483e20a-ff61-4f57-9ea8-3eb35dc62fa8
"O/a ""Acumular"" é um/uma Aplicação, que no/na Sólido dividido causa Levitação acústica.",Aplicação,Acumular,Sólido dividido,Levitação acústica,2f424273-267a-4b9a-ab7d-0330e81f4af2
"O/a ""Apertar"" é um/uma Aplicação, que no/na Sólido causa Levitação acústica.",Aplicação,Apertar,Sólido,Levitação acústica,d48051b2-45ac-49c1-b758-d09edb646ba3
"O/a ""Apertar"" é um/uma Aplicação, que no/na Sólido dividido causa Levitação acústica.",Aplicação,Apertar,Sólido dividido,Levitação acústica,00989a3c-7a7e-4f68-a09c-969661c268ba
"O/a ""Mover"" é um/uma Aplicação, que no/na Sólido causa Levitação acústica.",Aplicação,Mover,Sólido,Levitação acústica,f47873b5-a327-4cef-849b-a5d93ca5f17f
"O/a ""Mover"" é um/uma Aplicação, que no/na Sólido dividido causa Levitação acústica.",Aplicação,Mover,Sólido dividido,Levitação acústica,a6c33f6c-e6c7-4be5-91d7-e1bf6f8d87ee
"O/a ""Segurar"" é um/uma Aplicação, que no/na Sólido causa Levitação acústica.",Aplicação,Segurar,Sólido,Levitação acústica,c7f7bb05-4159-48bb-81d0-dda7eda84e3a
"O/a ""Segurar"" é um/uma Aplicação, que no/na Sólido dividido causa Levitação acústica.",Aplicação,Segurar,Sólido dividido,Levitação acústica,b959f3c9-340b-49ef-99ce-853b00370804
"O/a ""Apertar"" é um/uma Aplicação, que no/na Sólido causa Lewis.",Aplicação,Apertar,Sólido,Lewis,c8a48803-580a-41d6-89d6-6a2511b9c9f8
"O/a ""Comprimir"" é um/uma Aplicação, que no/na Sólido causa Lewis.",Aplicação,Comprimir,Sólido,Lewis,a6ba7b4a-bf49-4e2d-b516-fca9ec6b3f07
"O/a ""Juntar"" é um/uma Aplicação, que no/na Sólido causa Lewis.",Aplicação,Juntar,Sólido,Lewis,6c095270-05e2-4c6e-a9e9-fede384f19e7
"O/a ""Mover"" é um/uma Aplicação, que no/na Sólido causa Lewis.",Aplicação,Mover,Sólido,Lewis,721962e4-3598-470c-8578-b8122309fefa
"O/a ""Segurar"" é um/uma Aplicação, que no/na Sólido causa Lewis.",Aplicação,Segurar,Sólido,Lewis,91428aa0-bc9d-44c4-8175-cb180ca4480a
"O/a ""Detectar"" é um/uma Aplicação, que no/na Líquido causa Lidar.",Aplicação,Detectar,Líquido,Lidar,6e100133-900a-40ad-a857-31b250464bae
"O/a ""Detectar"" é um/uma Aplicação, que no/na Sólido causa Lidar.",Aplicação,Detectar,Sólido,Lidar,186b9f78-9372-4aec-acc2-d4be117bd350
"O/a ""Congelar"" é um/uma Efeito, que no/na Sólido causa Liga com efeito memória de forma.",Efeito,Congelar,Sólido,Liga com efeito memória de forma,610ec683-a314-4719-b2d0-2df0f93fd43e
"O/a ""Dobrar"" é um/uma Efeito, que no/na Sólido causa Liga com efeito memória de forma.",Efeito,Dobrar,Sólido,Liga com efeito memória de forma,8f3e2f47-6495-4265-9d7f-48198e44335d
"O/a ""Expandir"" é um/uma Efeito, que no/na Gás causa Liga com efeito memória de forma.",Efeito,Expandir,Gás,Liga com efeito memória de forma,f29ef857-1ffc-429e-ae6e-1b775959839e
"O/a ""Expandir"" é um/uma Efeito, que no/na Líquido causa Liga com efeito memória de forma.",Efeito,Expandir,Líquido,Liga com efeito memória de forma,432eb90e-2077-44b5-8de6-2fda30250d10
"O/a ""Expandir"" é um/uma Efeito, que no/na Sólido causa Liga com efeito memória de forma.",Efeito,Expandir,Sólido,Liga com efeito memória de forma,9fd7a9cc-5221-4d22-8939-442c85bd2d26
"O/a ""Expandir"" é um/uma Efeito, que no/na Sólido dividido causa Liga com efeito memória de forma.",Efeito,Expandir,Sólido dividido,Liga com efeito memória de forma,2256d30a-30d7-460a-9110-8afdbe741778
"O/a ""Girar"" é um/uma Efeito, que no/na Sólido causa Liga com efeito memória de forma.",Efeito,Girar,Sólido,Liga com efeito memória de forma,0bb70c37-9b6c-4153-a2ca-ac675ae52720
"O/a ""Juntar"" é um/uma Efeito, que no/na Sólido causa Liga com efeito memória de forma.",Efeito,Juntar,Sólido,Liga com efeito memória de forma,8679c657-f1b2-424a-b46d-bcdf48689fda
"O/a ""Juntar"" é um/uma Efeito, que no/na Sólido dividido causa Liga com efeito memória de forma.",Efeito,Juntar,Sólido dividido,Liga com efeito memória de forma,6d305724-85ac-42c5-a1eb-f91bf265645c
"O/a ""Mover"" é um/uma Efeito, que no/na Sólido causa Liga com efeito memória de forma.",Efeito,Mover,Sólido,Liga com efeito memória de forma,5b71c3bf-c8db-43ce-b7f7-990f4ce6c139
"O/a ""Orientar"" é um/uma Efeito, que no/na Sólido causa Liga com efeito memória de forma.",Efeito,Orientar,Sólido,Liga com efeito memória de forma,10f41362-da0c-4034-92a5-3d8448edfa18
"O/a ""Orientar"" é um/uma Efeito, que no/na Sólido dividido causa Liga com efeito memória de forma.",Efeito,Orientar,Sólido dividido,Liga com efeito memória de forma,a7481a61-bfd8-45e2-ae50-a6b98aa6dbc1
"O/a ""Proteger"" é um/uma Efeito, que no/na Sólido causa Liga com efeito memória de forma.",Efeito,Proteger,Sólido,Liga com efeito memória de forma,3e3a661c-241b-4895-a1eb-e42502a15e67
"O/a ""Segurar"" é um/uma Efeito, que no/na Sólido causa Liga com efeito memória de forma.",Efeito,Segurar,Sólido,Liga com efeito memória de forma,41fae5fa-2f9d-4855-8d1f-c6325891e2d2
"O/a ""Separar"" é um/uma Efeito, que no/na Sólido dividido causa Liga com efeito memória de forma.",Efeito,Separar,Sólido dividido,Liga com efeito memória de forma,f150d813-fec0-4abe-b613-eda73c658d86
"O/a ""Absorver"" é um/uma Efeito, que no/na Sólido causa Liga com efeito memória de forma.",Efeito,Absorver,Sólido,Liga com efeito memória de forma,72c53937-c20b-4231-a621-8e741983fcb9
"O/a ""Acumular"" é um/uma Aplicação, que no/na Sólido causa Liga com efeito memória de forma.",Aplicação,Acumular,Sólido,Liga com efeito memória de forma,329a84ff-8814-4ea1-922f-3534baf3f7fb
"O/a ""Absorver"" é um/uma Efeito, que no/na Campo causa Ligação química.",Efeito,Absorver,Campo,Ligação química,6fe51a5d-8a34-4c87-a680-c47a16ba894a
"O/a ""Concentrar"" é um/uma Efeito, que no/na Sólido causa Ligação química.",Efeito,Concentrar,Sólido,Ligação química,2f5eff8c-75f9-4bfc-92f8-2bfff48d4191
"O/a ""Juntar"" é um/uma Efeito, que no/na Gás causa Ligação química.",Efeito,Juntar,Gás,Ligação química,1e960231-46f8-4585-bc96-f133a2d01a3c
"O/a ""Juntar"" é um/uma Efeito, que no/na Líquido causa Ligação química.",Efeito,Juntar,Líquido,Ligação química,d01a2472-1826-49fe-a06a-870127c89165
"O/a ""Juntar"" é um/uma Efeito, que no/na Sólido causa Ligação química.",Efeito,Juntar,Sólido,Ligação química,4476c689-ac15-45b5-9191-0d11214b4531
"O/a ""Juntar"" é um/uma Efeito, que no/na Sólido dividido causa Ligação química.",Efeito,Juntar,Sólido dividido,Ligação química,c14ac625-11a9-45eb-946a-758f09aabaa8
"O/a ""Misturar"" é um/uma Efeito, que no/na Gás causa Ligação química.",Efeito,Misturar,Gás,Ligação química,8eeb3d59-744d-4434-8552-bc2ad5725dbe
"O/a ""Misturar"" é um/uma Efeito, que no/na Líquido causa Ligação química.",Efeito,Misturar,Líquido,Ligação química,47a88f18-a0b9-4c0d-96fb-220ad957a182
"O/a ""Misturar"" é um/uma Efeito, que no/na Sólido causa Ligação química.",Efeito,Misturar,Sólido,Ligação química,62f56d6b-9240-452e-9de6-12b3fa12c75d
"O/a ""Montar"" é um/uma Efeito, que no/na Gás causa Ligação química.",Efeito,Montar,Gás,Ligação química,08009ade-4f07-45ff-871c-00997088844d
"O/a ""Montar"" é um/uma Efeito, que no/na Líquido causa Ligação química.",Efeito,Montar,Líquido,Ligação química,1bca52b8-19ab-47b6-a177-07b3a667dd8f
"O/a ""Produzir"" é um/uma Efeito, que no/na Gás causa Ligação química.",Efeito,Produzir,Gás,Ligação química,3384ac2b-e466-4677-9f43-f75b61054357
"O/a ""Produzir"" é um/uma Efeito, que no/na Líquido causa Ligação química.",Efeito,Produzir,Líquido,Ligação química,ca9619df-65cd-48fd-b573-df6bf0174670
"O/a ""Produzir"" é um/uma Efeito, que no/na Sólido causa Ligação química.",Efeito,Produzir,Sólido,Ligação química,aaa5c007-a302-4e18-ad97-96fd8ecf3c18
"O/a ""Produzir"" é um/uma Efeito, que no/na Sólido dividido causa Ligação química.",Efeito,Produzir,Sólido dividido,Ligação química,4d4d1ada-4b2e-4407-810d-5ea3de2e03f9
"O/a ""Segurar"" é um/uma Efeito, que no/na Gás causa Ligação química.",Efeito,Segurar,Gás,Ligação química,3924248a-15c7-4f8e-85bf-1f83a39553e9
"O/a ""Segurar"" é um/uma Efeito, que no/na Líquido causa Ligação química.",Efeito,Segurar,Líquido,Ligação química,c74d4516-c044-4e3f-bf61-392e799c8b6a
"O/a ""Segurar"" é um/uma Efeito, que no/na Sólido causa Ligação química.",Efeito,Segurar,Sólido,Ligação química,c5bac523-807e-4330-a57a-fa8f50bf6a79
"O/a ""Segurar"" é um/uma Efeito, que no/na Sólido dividido causa Ligação química.",Efeito,Segurar,Sólido dividido,Ligação química,331189da-2991-44fa-9a6a-0811b2d9e462
"O/a ""Extrair"" é um/uma Aplicação, que no/na Gás causa Liofilização.",Aplicação,Extrair,Gás,Liofilização,cf8b68c8-eb8d-4f74-b2fe-e04b7da7bb09
"O/a ""Extrair"" é um/uma Aplicação, que no/na Líquido causa Liofilização.",Aplicação,Extrair,Líquido,Liofilização,f387c8cf-ab0d-49f3-9b8b-3b73d0f4fff8
"O/a ""Limpar"" é um/uma Aplicação, que no/na Sólido dividido causa Liofilização.",Aplicação,Limpar,Sólido dividido,Liofilização,06e1af46-c912-4e93-8867-a8e7cb7f0ee2
"O/a ""Mover"" é um/uma Aplicação, que no/na Líquido causa Liofilização.",Aplicação,Mover,Líquido,Liofilização,4962e7c1-8eac-433a-a5a9-4597e9450537
"O/a ""Mudar de fase"" é um/uma Aplicação, que no/na Líquido causa Liofilização.",Aplicação,Mudar de fase,Líquido,Liofilização,8a7e483d-655e-4303-9682-141ccc8f5b2f
"O/a ""Mudar de fase"" é um/uma Aplicação, que no/na Sólido causa Liofilização.",Aplicação,Mudar de fase,Sólido,Liofilização,4f442edb-a4ed-4e32-a7e3-ce62293a654b
"O/a ""Produzir"" é um/uma Aplicação, que no/na Gás causa Liofilização.",Aplicação,Produzir,Gás,Liofilização,4bacf2d4-b976-4873-a715-b7cce7feedf1
"O/a ""Purificar"" é um/uma Aplicação, que no/na Sólido dividido causa Liofilização.",Aplicação,Purificar,Sólido dividido,Liofilização,d26ef360-83a5-48e6-aa26-76d3d48ba0cf
