id_pedido,data_deposito,titulo,ipc,url,resumo,classifica_ipc
BR 10 2020 002521 0,06/02/2020,PROTÓTIPO DE SEMÁFORO INTELIGENTE,G08G 1/095,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1553982&SearchParameter=01/02/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  PROTÓTIPO DE SEMÁFORO INTELIGENTE. A presente invenção trata de um protótipo didático de um semáforo inteligente capaz de alterar o tempo de acender/apagar de cada luz referente ao controle de tráfego de veículos entre vias que se cruzam, baseando-se na quantidade de carros que transita em um determinado espaço durante um determinado período de tempo. Essa invenção visa facilitar os estudos de tráfego simulado de veículos visando proporcionar uma melhor solução para a fluidez no trânsito a fim de evitar ou diminuir congestionamentos. O protótipo visa estabelecer a melhor relação entre o tempo de luz verde de cada semáforo e a quantidade de carros em cada via de forma a evitar ou diminuir congestionamentos.",  G08G 1/095
BR 10 2020 002525 2,06/02/2020,"ESTRUTURA E MECANISMO DESLIZANTE PARA LIXADEIRA, EM SISTEMA AJUSTÁVEL PARA CINTAS DE LIXA",B24B 21/20,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1553985&SearchParameter=01/02/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  “ESTRUTURA E MECANISMO DESLIZANTE PARA LIXADEIRA, EM SISTEMA AJUSTÁVEL PARA CINTAS DE LIXA” Para alcançar, através de mecanismo deslizante por estrutura de trilhosguia paralelos (10a e 10b), qualquer extensão de cinta de lixa (LX), além de mantê-la ajustada para trabalho e tensionada. Para tanto, o mecanismo deslizante é composto por dois pares de carrinhos, sendo um par de carrinhos de regulagem (12) com eixo articulável (16) para um cilindro frontal (21) ligados por parafusos tensores (24) a um par de carrinhos de trava (31). Após inserida a cinta de lixa (LX), independente do comprimento, sua fixação é alcançada através do mecanismo deslizante, afastando ou aproximando o cilindro frontal (21) do cilindro de tração (8). Através da articulação do eixo (16), ao ser inserida a cinta de lixa (LX) a mesma é automaticamente alinhada, graças ao paralelismo obtido para o cilindro de regulagem (21) em relação ao cilindro de tração (8). Já, o tensionamento adequado da cinta de lixa (LX), evitando escorregamentos durante o trabalho, é obtido graças aos parafusos tensores (24), pelos quais o par de carrinhos de regulagem (12) pode ser milimetricamente afastados do par de carrinhos de trava (31), regulando o alinhamento do cilindro frontal (21) e mantendo, consequentemente, estirada a cinta de lixa (LX) sem escorregar entre os cilindros (21) e (8) em giro.",  B24B 21/20 ;  B24B 21/18 ;  B24B 21/00
BR 10 2020 002535 0,06/02/2020,PROCESSO DE FABRICAÇÃO DA LUVA ANTIMICROBIANA; COMPOSIÇÃO DA LUVA ANTIMICROBIANA; LUVA ANTIMICROBIANA E SEU USO,B29C 41/14,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1554000&SearchParameter=01/02/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  PROCESSO DE FABRICAÇÃO DA LUVA ANTIMICROBIANA; COMPOSIÇÃO DA LUVA ANTIMICROBIANA; LUVA ANTIMICROBIANA E SEU USO. O presente pedido de patente de invenção refere-se a um processo de fabricação de uma luva antimicrobiana, a uma luva antimicrobiana e ao uso da dita luva antimicrobiana. A dita luva antimicrobiana tem vasta aplicação, sendo, na área da saúde, destinada para a proteção de pacientes e profissionais na prevenção e redução de infecções e contaminação cruzada de microrganismos (bactérias, fungos e vírus), sendo utilizada em procedimentos não cirúrgicos, em hospitais, clínicas, consultórios odontológicos e farmácias. Como uso em geral, pode ser amplamente destinada na proteção individual de funcionários (como equipamento de proteção individual), em manipulação de qualquer objeto animado ou inanimado, tendo uma vasta aplicação em mercados como PET, farmacêutico, de limpeza, entre muitos outros. O processo de fabricação caracterizado pelas seguintes etapas de aplicação do corante fotossensibilizador por fixação no laxo externo da luva e da exposição da luva à luz, com a reação fotodinâmica, através da excitação de um elétron do estado fundamental do O2 para um estado quântico excitado, gerando aumento energia, e formação do Oxigêncio singlete (¹0²). .",  B29C 41/14 ;  A61B 42/10 ;  A61L 31/16 ;  C07D 487/22 ;  A41D 31/30 ;  A01N 43/90 ;  C08L 9/02
BR 20 2020 002551 7,06/02/2020,APARELHO BARBEADOR PARA USO A SECO À PROVA DE CORTES,B26B 19/06,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1554010&SearchParameter=01/02/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  APARELHO BARBEADOR PARA USO A SECO À PROVA DE CORTES. Um aparelho barbeador (B) para barbear / depilar os pelos da face e corpo evitando cortes e lesões na pele do usuário e configurado para ser utilizado especialmente a seco. O referido barbeador (B) é constituído a partir de um cabo de pega (1) que recebe em uma de suas extremidades uma articulação (2) de onde estende-se um cabeçote retangular (3), o qual incorpora em sua face superior (4) uma porção de garras (5) dispostas de forma eqüidistante em espaçamento pré-definido, formando um par de seções longitudinais (6) contíguas onde são inseridas e fixadas lâminas de corte (7). A conformação das garras (5) mantém as lâminas de corte (7) ligeiramente abaixo de seus topos arredondados e em distanciamento estudado em relação ao cabeçote retangular (3).",  B26B 19/06
BR 11 2021 015554 6,06/02/2020,COMPÓSITO RESISTENTE A BALÍSTICA COM ISOCIANATO BLOQUEADO,F41H 5/02,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1622027&SearchParameter=01/02/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,  COMPÓSITO RESISTENTE A BALÍSTICA COM ISOCIANATO BLOQUEADO. Um compósito resistente a balística inclui pelo menos uma camada que tem uma rede de fibras balísticas e uma matriz de resina. A matriz de resina inclui isocianato bloqueado que é composto de isocianato ligado com um agente de bloqueio. A matriz de resina é reticulável por aquecimento a uma temperatura que faz o isocianato se liberar do agente de bloqueio e o isocianato liberado causar reativamente reticulação da matriz de resina.,  F41H 5/02 ;  B29C 70/20 ;  B29C 70/42
BR 10 2020 002550 3,06/02/2020,CAPA INVÓLUCRO PARA SENSORES A FIBRA ÓPTICA,G01B 7/16,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1554012&SearchParameter=01/02/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  CAPA INVÓLUCRO PARA SENSORES A FIBRA ÓPTICA. Trata-se a presente invenção de uma capa invólucro para sensores a fibra óptica na qual é descrita uma metodologia que utiliza o PLA - Poliácido Láctico material utilizado na impressão 3D para confecção do invólucro para sensores utilizados em medições de deformação mecânica em diversas direções, não apenas na direção normal ao eixo da fibra como os demais presentes atualmente no mercado, de forma que na capa invólucro proposta, o sensor está completamente fundido a mesma o que permite deformações não só de tração e compressão causada por esforços normais, mas também de deformações causadas por momento fletor, esforço cortante e momento torsor.",  G01B 7/16 ;  H01L 41/45
BR 10 2020 002545 7,06/02/2020,PROCESSO DE TRATAMENTO DE ÁGUA DE ALTA EFICIÊNCIA,C02F 1/44,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1554013&SearchParameter=01/02/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  “PROCESSO DE TRATAMENTO DE ÁGUA DE ALTA EFICIÊNCIA”. Trata-se de um processo para tratar água, que compreende distribuir água de alimentação para uma câmara de entrada, passar água de alimentação pressurizada da câmara, através de pelo menos uma membrana semipermeável para produzir uma água de produto e uma salmoura e remover sais moderadamente solúveis presentes na salmoura passando-a através de uma unidade de remoção de sal, sendo que a salmoura é sujeita a uma série de etapas de recirculação, que compreende: (i) retornar a salmoura para a câmara de entrada em uma etapa de circulação para passar a salmoura através da membrana semipermeável para reconcentração da salmoura; e prepará-la para uma próxima etapa de circulação de remoção de sais moderadamente solúveis; e (ii) realizar uma série de etapas de recirculação (i) para a reconcentração contínua da salmoura e cristalização de sais pouco solúveis da salmoura recirculada com o objetivo de aumentar a recuperação por separação por membrana, em que os indices de saturação de sais pouco solúveis durante essas etapas são mantidos dentro de faixas predefinidas dentro de uma zona de cristalização controlada. O processo também inclui etapas de adição e/ou desativação de antiincrustantes.",  C02F 1/44 ;  B01D 61/02
BR 20 2020 002548 7,06/02/2020,PROCESSO DE FABRICAÇÃO DE UM TROCADOR DE ROUPA PORTÁTIL E DOBRÁVEL; TROCADOR DE ROUPA PORTÁTIL E DOBRÁVEL E SEU USO,E04H 15/44,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1554014&SearchParameter=01/02/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  PROCESSO DE FABRICAÇÃO DE UM TROCADOR DE ROUPA PROTÁTIL E DOBRÁVEL; TROCADOR DE ROUPA PORTÁTIL E DOBRÁVEL E SEU USO. O presente pedido de patente de modelo de utilidade refere-se ao processo de fabricação de um trocador de roupa portátil e dobrável, assim como o trocador de roupa portátil e dobrável e o seu uso. Mais precisamente, o pedido de patente de modelo de utilidade refere-se a um trocador de roupa, portátil, de tecido, redondo, em forma de um tubo, com estrutura interna metálica para segurar toda a estrutura e dobrável, a ponto de se transformar em uma peça pequena que possa ser levada em vários lugares de forma prática e fácil. O campo de aplicação apresenta, como foco principal, a utilização do dito trocador de roupa portátil em locais, tais como praias, cachoeiras, acampamentos e estabelecimentos onde se necessita a troca rápida de roupa. Destacam-se também como vantagens, o fato de, em seu fechamento, o mesmo transforma-se em um tamanho reduzido, além de apresentar um peso reduzido, diferente dos trocadores portáteis existentes no mercado. Além disso, é facilmente limpo, por ser feito de material de poliéster impermeável.",  E04H 15/44 ;  E04H 1/12 ;  E04H 15/32
BR 20 2020 002563 0,06/02/2020,"APARELHO DEPILADOR PARA USO A SECO NOS PELOS DO NARIZ, SOBRANCELHAS E ORELHAS",A45D 26/00,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1554025&SearchParameter=01/02/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  APARELHO DEPILADOR PARA USO A SECO NOS PELOS DO NARIZ, SOBRANCELHAS E ORELHAS. Um aparelho aparador (A) para aparar / depilar os pelos do nariz, sobrancelhas e orelhas à prova de cortes e lesões e configurado para ser utilizado a seco, úmido, molhado ou acompanhado de óleos, cremes e espumas próprias para a função. O referido aparelho aparador (A) é constituído a partir de um cabo de pega (1) do qual estende-se uma haste articulada (2) com cabeçote (3) de formato alongado e oblongo, o qual adota em sua face superior uma porção de garras seccionadoras (4) espaçadas entre si em duas ou mais seções contíguas onde são inseridas e fixadas lâminas de corte (5), em distanciamento estudado do cabeçote (3) e onde o topo das garras (4) mantém-se levemente acima do corpo das lâminas (5), formando uma pequena área de segurança que permite o uso do aparelho (A) sem provocar cortes ou lesões na pele do usuário.",  A45D 26/00
BR 10 2020 002566 0,06/02/2020,MÉTODO DE REFILAGEM E FRASCO REFILÁVEL,A45D 34/04,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1554028&SearchParameter=01/02/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  MÉTODO DE REFILAGEM E FRASCO REFILÁVEL. A presente invenção refere-se a um frasco refilável (10) compreendendo uma tampa (1) associável a um aplicador (2), e uma porção de armazenamento (3) associável ao aplicador (2), em que a associação entre a tampa (1), aplicador (2) e porção de armazenamento (3) ocorre através da disposição de roscas na tampa (1), no aplicador (2) e na porção de armazenamento (3). Descreve-se também um método de refilagem de um frasco (10), o frasco (10) compreendendo uma tampa (1) associável a um aplicador (2) e uma porção de armazenamento (3) associável ao aplicador (2), em que o método compreende as etapas de: desassociar a porção de armazenamento (3) em relação ao aplicador (2) e através da realização de uma primeira ação de desrosqueio, e associar um refil (20) ao aplicador (2), em que a força necessária para realizar a primeira ação de desrosqueio é superior a força necessária para realizar uma segunda ação de desrosqueio, a segunda ação de desrosqueio sendo entendida como a ação realizada para desassociar a tampa (1) do aplicador (2).",  A45D 34/04
BR 20 2020 002579 7,06/02/2020,ADAPTAÇÕES EM BOLSA PARA USO EM PRANCHAS,B63B 32/73,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1554044&SearchParameter=01/02/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  ADAPTAÇÕES EM BOLSA PARA USO EM PRANCHAS. A presente invenção refere-se a duas adaptações para serem incorporadas em bolsas, tanto térmicas como de outros tipos, que permitem levar a bolsa presa à prancha de stand up paddle e assim ter mais autonomia na prática esportiva. Uma das adaptações feitas foi a incorporação de cintas de tecido (2) e (3) nas laterais da bolsa (1), com fecho (4) e regulador (5) que permitam ajustar o comprimento das tiras conforme o tamanho da prancha, de forma que a tira envolva toda a prancha e prenda a bolsa em cima dela. A outra adaptação feita foi a incorporação na base da bolsa de tiras de tecido no formato de pequenas alças, nas quais são amarradas ventosas plásticas. Estas duas disposições possuem a vantagem de serem soluções de baixo custo que proporcionam grande impacto positivo no conforto do esportista durante sua prática esportiva.",  B63B 32/73 ;  A45C 3/00
BR 10 2020 002592 9,06/02/2020,PONTE TREMOLO PARA INSTRUMENTO MUSICAL DE CORDAS,G10D 3/153,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1554046&SearchParameter=01/02/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,  PONTE TREMOLO PARA INSTRUMENTO MUSICAL DE CORDAS. A presente invenção se refere a uma ponte tremolo para instrumento musical de cordas (com pivôs já instalados) que compreende uma base; pelo menos uma parte móvel; pelo menos um sulco em pelo menos um lado da base; pelo menos um mecanismo de travamento; em que o pelo menos um sulco é configurado de modo a ajustar de maneira deslizante a pelo menos uma parte móvel de acordo com o posicionamento dos pivôs; e em que o pelo menos um mecanismo de travamento é configurado de modo a fixar transversalmente a ponte tremolo no instrumento musical.,  G10D 3/153 ;  G10D 3/04
BR 10 2020 002596 1,06/02/2020,PROCESSO DE FABRICAÇÃO DE BASE PARA BANCADA EM POLIESTIRENO EXPANSÍVEL E BASE PARA BANCADA EM POLIESTIRENO EXPANSÍVEL.,A47K 1/14,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1554058&SearchParameter=01/02/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  PROCESSO DE FABRICAÇÃO DE BASE PARA BANCADA EM POLIESTIRENO EXPANSÍVEL E BASE PARA BANCADA EM POLIESTIRENO EXPANSÍVEL. Trata de um processo que utiliza pequenos blocos (2) de EPS expandido colados com adesivo de EPS e flocos de EPS na proporção de 2x1 entre a face superior e inferior de uma tela metálica (4), responsável por reforçar a região de instalação da cuba (5) e da torneira (6), de forma que a base (1) para bancada de EPS obtida é leve, robusta e de fácil instalação",  A47K 1/14
BR 20 2020 002599 1,06/02/2020,DISPOSIÇÃO INTRODUZIDA EM EMBALAGEM PARA GRÃOS DE CAFÉ VERDE,B65D 33/16,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1554059&SearchParameter=01/02/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  DISPOSIÇÃO INTRODUZIDA EM EMBALAGEM PARA GRÃOS DE CAFÉ VERDE. A presente patente de modelo de utilidade é destinada ao segmento agrícola, destinados mais precisamente aos produtores de café, e trata de uma embalagem para grãos de café verde; o grande diferencial desta embalagem é que ela possui um afunilamento com uma aba para que se tenha uma selagem ideal da embalagem, evitando desta forma que, durante o transporte do produto a pressão e peso não tenham potencial de romper a embalagem; outro benefício se dá através do material da embalagem que praticamente impede a passagem de oxigênio e/ou vapor de água de fora para dentro da embalagem e vice e versa, proporcionando uma melhor conservação do grão, aumentando assim sua vida útil e consequentemente, preservando seu aroma e sabor.",  B65D 33/16 ;  B65D 77/22
